"No.","Protocol","Length","Time","Source","Info","Destination"
"308","UDP","54","12.549206060","127.0.0.1","43003  >  46492 Len=12","127.0.0.1"
"309","UDP","1042","12.549278873","127.0.0.1","54555  >  42003 Len=1000","127.0.0.1"
"310","UDP","1042","12.549344221","127.0.0.1","42003  >  54555 Len=1000","127.0.0.1"
"311","UDP","1042","12.549411021","127.0.0.1","41273  >  44003 Len=1000","127.0.0.1"
"312","UDP","1042","12.549462201","127.0.0.1","44003  >  41273 Len=1000","127.0.0.1"
"313","UDP","82","12.549523684","127.0.0.1","60408  >  43003 Len=40","127.0.0.1"
"314","UDP","54","12.549550476","127.0.0.1","43003  >  60408 Len=12","127.0.0.1"
"315","UDP","1042","12.549606636","127.0.0.1","47275  >  42003 Len=1000","127.0.0.1"
"316","UDP","1042","12.549632648","127.0.0.1","42003  >  47275 Len=1000","127.0.0.1"
"317","UDP","1042","12.549684686","127.0.0.1","57807  >  44003 Len=1000","127.0.0.1"
"318","UDP","1042","12.549710066","127.0.0.1","44003  >  57807 Len=1000","127.0.0.1"
"319","UDP","82","13.051547040","127.0.0.1","49075  >  43003 Len=40","127.0.0.1"
"320","UDP","54","13.051605047","127.0.0.1","43003  >  49075 Len=12","127.0.0.1"
"321","UDP","1042","13.051704789","127.0.0.1","38608  >  42003 Len=1000","127.0.0.1"
"322","UDP","1042","13.051775255","127.0.0.1","42003  >  38608 Len=1000","127.0.0.1"
"323","UDP","1042","13.051844818","127.0.0.1","50209  >  44003 Len=1000","127.0.0.1"
"324","UDP","1042","13.051905286","127.0.0.1","44003  >  50209 Len=1000","127.0.0.1"
"325","UDP","82","13.051968762","127.0.0.1","33275  >  43003 Len=40","127.0.0.1"
"326","UDP","54","13.051997621","127.0.0.1","43003  >  33275 Len=12","127.0.0.1"
"327","UDP","1042","13.052060044","127.0.0.1","39749  >  42003 Len=1000","127.0.0.1"
"328","UDP","1042","13.052112185","127.0.0.1","42003  >  39749 Len=1000","127.0.0.1"
"329","UDP","1042","13.052171235","127.0.0.1","47122  >  44003 Len=1000","127.0.0.1"
"330","UDP","1042","13.052207535","127.0.0.1","44003  >  47122 Len=1000","127.0.0.1"
"331","UDP","82","13.553864672","127.0.0.1","51372  >  43003 Len=40","127.0.0.1"
"332","UDP","54","13.553920438","127.0.0.1","43003  >  51372 Len=12","127.0.0.1"
"333","UDP","1042","13.553995156","127.0.0.1","37559  >  42003 Len=1000","127.0.0.1"
"334","UDP","1042","13.554074378","127.0.0.1","42003  >  37559 Len=1000","127.0.0.1"
"335","UDP","1042","13.554146899","127.0.0.1","37257  >  44003 Len=1000","127.0.0.1"
"336","UDP","1042","13.554203372","127.0.0.1","44003  >  37257 Len=1000","127.0.0.1"
"337","UDP","82","13.554269767","127.0.0.1","45066  >  43003 Len=40","127.0.0.1"
"338","UDP","54","13.554304189","127.0.0.1","43003  >  45066 Len=12","127.0.0.1"
"339","UDP","1042","13.554363719","127.0.0.1","40904  >  42003 Len=1000","127.0.0.1"
"340","UDP","1042","13.554391425","127.0.0.1","42003  >  40904 Len=1000","127.0.0.1"
"341","UDP","1042","13.554449303","127.0.0.1","52856  >  44003 Len=1000","127.0.0.1"
"342","UDP","1042","13.554476429","127.0.0.1","44003  >  52856 Len=1000","127.0.0.1"
"343","UDP","82","13.554547783","127.0.0.1","47718  >  43003 Len=40","127.0.0.1"
"344","UDP","54","13.554574794","127.0.0.1","43003  >  47718 Len=12","127.0.0.1"
"345","UDP","1042","13.554636779","127.0.0.1","47774  >  42003 Len=1000","127.0.0.1"
"346","UDP","1042","13.554665652","127.0.0.1","42003  >  47774 Len=1000","127.0.0.1"
"347","UDP","1042","13.554751747","127.0.0.1","40025  >  44003 Len=1000","127.0.0.1"
"348","UDP","1042","13.554778944","127.0.0.1","44003  >  40025 Len=1000","127.0.0.1"
"349","UDP","82","14.056439988","127.0.0.1","56260  >  43003 Len=40","127.0.0.1"
"350","UDP","54","14.056499638","127.0.0.1","43003  >  56260 Len=12","127.0.0.1"
"351","UDP","1042","14.056586102","127.0.0.1","36953  >  42003 Len=1000","127.0.0.1"
"352","UDP","1042","14.056668310","127.0.0.1","42003  >  36953 Len=1000","127.0.0.1"
"353","UDP","1042","14.056738453","127.0.0.1","45844  >  44003 Len=1000","127.0.0.1"
"354","UDP","1042","14.056805997","127.0.0.1","44003  >  45844 Len=1000","127.0.0.1"
"355","UDP","82","14.056865991","127.0.0.1","47871  >  43003 Len=40","127.0.0.1"
"356","UDP","54","14.056892147","127.0.0.1","43003  >  47871 Len=12","127.0.0.1"
"357","UDP","1042","14.056947256","127.0.0.1","50763  >  42003 Len=1000","127.0.0.1"
"358","UDP","1042","14.056990350","127.0.0.1","42003  >  50763 Len=1000","127.0.0.1"
"359","UDP","1042","14.057049632","127.0.0.1","37777  >  44003 Len=1000","127.0.0.1"
"360","UDP","1042","14.057077527","127.0.0.1","44003  >  37777 Len=1000","127.0.0.1"
"361","UDP","82","14.057128091","127.0.0.1","52775  >  43003 Len=40","127.0.0.1"
"362","UDP","54","14.057151459","127.0.0.1","43003  >  52775 Len=12","127.0.0.1"
"363","UDP","1042","14.057201955","127.0.0.1","43637  >  42003 Len=1000","127.0.0.1"
"364","UDP","1042","14.057243864","127.0.0.1","42003  >  43637 Len=1000","127.0.0.1"
"365","UDP","1042","14.057302646","127.0.0.1","37905  >  44003 Len=1000","127.0.0.1"
"366","UDP","1042","14.057325368","127.0.0.1","44003  >  37905 Len=1000","127.0.0.1"
"367","UDP","82","14.057375853","127.0.0.1","52076  >  43003 Len=40","127.0.0.1"
"368","UDP","54","14.057399116","127.0.0.1","43003  >  52076 Len=12","127.0.0.1"
"369","UDP","1042","14.057451772","127.0.0.1","45504  >  42003 Len=1000","127.0.0.1"
"370","UDP","1042","14.057490679","127.0.0.1","42003  >  45504 Len=1000","127.0.0.1"
"371","UDP","1042","14.057549709","127.0.0.1","51633  >  44003 Len=1000","127.0.0.1"
"372","UDP","1042","14.057577366","127.0.0.1","44003  >  51633 Len=1000","127.0.0.1"
"373","UDP","82","15.060522635","127.0.0.1","59553  >  43003 Len=40","127.0.0.1"
"374","UDP","54","15.060579585","127.0.0.1","43003  >  59553 Len=12","127.0.0.1"
"375","UDP","1042","15.060646048","127.0.0.1","35411  >  42003 Len=1000","127.0.0.1"
"376","UDP","1042","15.060701456","127.0.0.1","42003  >  35411 Len=1000","127.0.0.1"
"377","UDP","1042","15.060757249","127.0.0.1","47505  >  44003 Len=1000","127.0.0.1"
"378","UDP","1042","15.060804082","127.0.0.1","44003  >  47505 Len=1000","127.0.0.1"
"379","UDP","82","15.562307072","127.0.0.1","51247  >  43003 Len=40","127.0.0.1"
"380","UDP","54","15.562369967","127.0.0.1","43003  >  51247 Len=12","127.0.0.1"
"381","UDP","1042","15.562443370","127.0.0.1","53310  >  42003 Len=1000","127.0.0.1"
"382","UDP","1042","15.562498254","127.0.0.1","42003  >  53310 Len=1000","127.0.0.1"
"383","UDP","1042","15.562560031","127.0.0.1","33320  >  44003 Len=1000","127.0.0.1"
"384","UDP","1042","15.562602983","127.0.0.1","44003  >  33320 Len=1000","127.0.0.1"
"385","UDP","82","15.562666373","127.0.0.1","34944  >  43003 Len=40","127.0.0.1"
"386","UDP","54","15.562690855","127.0.0.1","43003  >  34944 Len=12","127.0.0.1"
"387","UDP","1042","15.562742486","127.0.0.1","59155  >  42003 Len=1000","127.0.0.1"
"388","UDP","1042","15.562767999","127.0.0.1","42003  >  59155 Len=1000","127.0.0.1"
"389","UDP","1042","15.562827504","127.0.0.1","53771  >  44003 Len=1000","127.0.0.1"
"390","UDP","1042","15.562855892","127.0.0.1","44003  >  53771 Len=1000","127.0.0.1"
"391","UDP","82","16.064305833","127.0.0.1","55543  >  43003 Len=40","127.0.0.1"
"392","UDP","54","16.064360575","127.0.0.1","43003  >  55543 Len=12","127.0.0.1"
"393","UDP","1042","16.064423441","127.0.0.1","59495  >  42003 Len=1000","127.0.0.1"
"394","UDP","1042","16.064472121","127.0.0.1","42003  >  59495 Len=1000","127.0.0.1"
"395","UDP","1042","16.064528137","127.0.0.1","39412  >  44003 Len=1000","127.0.0.1"
"396","UDP","1042","16.064564639","127.0.0.1","44003  >  39412 Len=1000","127.0.0.1"
"397","UDP","82","16.566138134","127.0.0.1","54957  >  43003 Len=40","127.0.0.1"
"398","UDP","54","16.566197781","127.0.0.1","43003  >  54957 Len=12","127.0.0.1"
"399","UDP","1042","16.566263416","127.0.0.1","42931  >  42003 Len=1000","127.0.0.1"
"400","UDP","1042","16.566313381","127.0.0.1","42003  >  42931 Len=1000","127.0.0.1"
"401","UDP","1042","16.566402090","127.0.0.1","39276  >  44003 Len=1000","127.0.0.1"
"402","UDP","1042","16.566441109","127.0.0.1","44003  >  39276 Len=1000","127.0.0.1"
"403","UDP","82","16.566533088","127.0.0.1","52476  >  43003 Len=40","127.0.0.1"
"404","UDP","54","16.566557465","127.0.0.1","43003  >  52476 Len=12","127.0.0.1"
"405","UDP","1042","16.566609958","127.0.0.1","46035  >  42003 Len=1000","127.0.0.1"
"406","UDP","1042","16.566641851","127.0.0.1","42003  >  46035 Len=1000","127.0.0.1"
"407","UDP","1042","16.566687570","127.0.0.1","47896  >  44003 Len=1000","127.0.0.1"
"408","UDP","1042","16.566720466","127.0.0.1","44003  >  47896 Len=1000","127.0.0.1"
"409","UDP","82","16.566770749","127.0.0.1","44381  >  43003 Len=40","127.0.0.1"
"410","UDP","54","16.566790622","127.0.0.1","43003  >  44381 Len=12","127.0.0.1"
"411","UDP","1042","16.566834663","127.0.0.1","42413  >  42003 Len=1000","127.0.0.1"
"412","UDP","1042","16.566855066","127.0.0.1","42003  >  42413 Len=1000","127.0.0.1"
"413","UDP","1042","16.566899448","127.0.0.1","35845  >  44003 Len=1000","127.0.0.1"
"414","UDP","1042","16.566922443","127.0.0.1","44003  >  35845 Len=1000","127.0.0.1"
"415","UDP","82","18.070862551","127.0.0.1","45557  >  43003 Len=40","127.0.0.1"
"416","UDP","54","18.070920615","127.0.0.1","43003  >  45557 Len=12","127.0.0.1"
"417","UDP","1042","18.070986574","127.0.0.1","51282  >  42003 Len=1000","127.0.0.1"
"418","UDP","1042","18.071036987","127.0.0.1","42003  >  51282 Len=1000","127.0.0.1"
"419","UDP","1042","18.071091918","127.0.0.1","45236  >  44003 Len=1000","127.0.0.1"
"420","UDP","1042","18.071130289","127.0.0.1","44003  >  45236 Len=1000","127.0.0.1"
"421","UDP","82","18.071184253","127.0.0.1","53606  >  43003 Len=40","127.0.0.1"
"422","UDP","54","18.071206507","127.0.0.1","43003  >  53606 Len=12","127.0.0.1"
"423","UDP","1042","18.071253226","127.0.0.1","53564  >  42003 Len=1000","127.0.0.1"
"424","UDP","1042","18.071275647","127.0.0.1","42003  >  53564 Len=1000","127.0.0.1"
"425","UDP","1042","18.071321328","127.0.0.1","33727  >  44003 Len=1000","127.0.0.1"
"426","UDP","1042","18.071344674","127.0.0.1","44003  >  33727 Len=1000","127.0.0.1"
"427","UDP","82","18.071394038","127.0.0.1","49390  >  43003 Len=40","127.0.0.1"
"428","UDP","54","18.071417849","127.0.0.1","43003  >  49390 Len=12","127.0.0.1"
"429","UDP","1042","18.071462812","127.0.0.1","45995  >  42003 Len=1000","127.0.0.1"
"430","UDP","1042","18.071491539","127.0.0.1","42003  >  45995 Len=1000","127.0.0.1"
"431","UDP","1042","18.071536845","127.0.0.1","46228  >  44003 Len=1000","127.0.0.1"
"432","UDP","1042","18.071568353","127.0.0.1","44003  >  46228 Len=1000","127.0.0.1"
"433","UDP","82","18.071619613","127.0.0.1","52446  >  43003 Len=40","127.0.0.1"
"434","UDP","54","18.071643128","127.0.0.1","43003  >  52446 Len=12","127.0.0.1"
"435","UDP","1042","18.071689152","127.0.0.1","46523  >  42003 Len=1000","127.0.0.1"
"436","UDP","1042","18.071708618","127.0.0.1","42003  >  46523 Len=1000","127.0.0.1"
"437","UDP","1042","18.071755012","127.0.0.1","58582  >  44003 Len=1000","127.0.0.1"
"438","UDP","1042","18.071778119","127.0.0.1","44003  >  58582 Len=1000","127.0.0.1"
"439","UDP","82","18.071826712","127.0.0.1","33366  >  43003 Len=40","127.0.0.1"
"440","UDP","54","18.071847394","127.0.0.1","43003  >  33366 Len=12","127.0.0.1"
"441","UDP","1042","18.071898479","127.0.0.1","47022  >  42003 Len=1000","127.0.0.1"
"442","UDP","1042","18.071918409","127.0.0.1","42003  >  47022 Len=1000","127.0.0.1"
"443","UDP","1042","18.071964729","127.0.0.1","36452  >  44003 Len=1000","127.0.0.1"
"444","UDP","1042","18.071987827","127.0.0.1","44003  >  36452 Len=1000","127.0.0.1"
"445","UDP","82","18.072034989","127.0.0.1","38521  >  43003 Len=40","127.0.0.1"
"446","UDP","54","18.072058539","127.0.0.1","43003  >  38521 Len=12","127.0.0.1"
"447","UDP","1042","18.072102469","127.0.0.1","57078  >  42003 Len=1000","127.0.0.1"
"448","UDP","1042","18.072122375","127.0.0.1","42003  >  57078 Len=1000","127.0.0.1"
"449","UDP","1042","18.072167161","127.0.0.1","51344  >  44003 Len=1000","127.0.0.1"
"450","UDP","1042","18.072188949","127.0.0.1","44003  >  51344 Len=1000","127.0.0.1"
"451","UDP","82","18.573733886","127.0.0.1","50950  >  43003 Len=40","127.0.0.1"
"452","UDP","54","18.573792288","127.0.0.1","43003  >  50950 Len=12","127.0.0.1"
"453","UDP","1042","18.573858052","127.0.0.1","58208  >  42003 Len=1000","127.0.0.1"
"454","UDP","1042","18.573914270","127.0.0.1","42003  >  58208 Len=1000","127.0.0.1"
"455","UDP","1042","18.573971500","127.0.0.1","44778  >  44003 Len=1000","127.0.0.1"
"456","UDP","1042","18.574017925","127.0.0.1","44003  >  44778 Len=1000","127.0.0.1"
"457","UDP","82","19.075516937","127.0.0.1","51627  >  43003 Len=40","127.0.0.1"
"458","UDP","54","19.075580247","127.0.0.1","43003  >  51627 Len=12","127.0.0.1"
"459","UDP","1042","19.075664785","127.0.0.1","44762  >  42003 Len=1000","127.0.0.1"
"460","UDP","1042","19.075720393","127.0.0.1","42003  >  44762 Len=1000","127.0.0.1"
"461","UDP","1042","19.075786113","127.0.0.1","46707  >  44003 Len=1000","127.0.0.1"
"462","UDP","1042","19.075829708","127.0.0.1","44003  >  46707 Len=1000","127.0.0.1"
"463","UDP","82","19.075892784","127.0.0.1","50902  >  43003 Len=40","127.0.0.1"
"464","UDP","54","19.075918783","127.0.0.1","43003  >  50902 Len=12","127.0.0.1"
"465","UDP","1042","19.075970788","127.0.0.1","39429  >  42003 Len=1000","127.0.0.1"
"466","UDP","1042","19.075996002","127.0.0.1","42003  >  39429 Len=1000","127.0.0.1"
"467","UDP","1042","19.076047352","127.0.0.1","43146  >  44003 Len=1000","127.0.0.1"
"468","UDP","1042","19.076076499","127.0.0.1","44003  >  43146 Len=1000","127.0.0.1"
"469","UDP","82","20.581064764","127.0.0.1","50264  >  43003 Len=40","127.0.0.1"
"470","UDP","54","20.581128232","127.0.0.1","43003  >  50264 Len=12","127.0.0.1"
"471","UDP","1042","20.581201895","127.0.0.1","53152  >  42003 Len=1000","127.0.0.1"
"472","UDP","1042","20.581257241","127.0.0.1","42003  >  53152 Len=1000","127.0.0.1"
"473","UDP","1042","20.581320185","127.0.0.1","39359  >  44003 Len=1000","127.0.0.1"
"474","UDP","1042","20.581364077","127.0.0.1","44003  >  39359 Len=1000","127.0.0.1"
"475","UDP","82","20.581427458","127.0.0.1","53707  >  43003 Len=40","127.0.0.1"
"476","UDP","54","20.581451859","127.0.0.1","43003  >  53707 Len=12","127.0.0.1"
"477","UDP","1042","20.581507687","127.0.0.1","41299  >  42003 Len=1000","127.0.0.1"
"478","UDP","1042","20.581543150","127.0.0.1","42003  >  41299 Len=1000","127.0.0.1"
"479","UDP","1042","20.581595997","127.0.0.1","49447  >  44003 Len=1000","127.0.0.1"
"480","UDP","1042","20.581631448","127.0.0.1","44003  >  49447 Len=1000","127.0.0.1"
"481","UDP","82","20.581687632","127.0.0.1","59805  >  43003 Len=40","127.0.0.1"
"482","UDP","54","20.581710466","127.0.0.1","43003  >  59805 Len=12","127.0.0.1"
"483","UDP","1042","20.581759833","127.0.0.1","45578  >  42003 Len=1000","127.0.0.1"
"484","UDP","1042","20.581782388","127.0.0.1","42003  >  45578 Len=1000","127.0.0.1"
"485","UDP","1042","20.581831857","127.0.0.1","57345  >  44003 Len=1000","127.0.0.1"
"486","UDP","1042","20.581857271","127.0.0.1","44003  >  57345 Len=1000","127.0.0.1"
"487","UDP","82","20.581910328","127.0.0.1","44383  >  43003 Len=40","127.0.0.1"
"488","UDP","54","20.581931823","127.0.0.1","43003  >  44383 Len=12","127.0.0.1"
"489","UDP","1042","20.581980839","127.0.0.1","53858  >  42003 Len=1000","127.0.0.1"
"490","UDP","1042","20.582002194","127.0.0.1","42003  >  53858 Len=1000","127.0.0.1"
"491","UDP","1042","20.582060579","127.0.0.1","41322  >  44003 Len=1000","127.0.0.1"
"492","UDP","1042","20.582086069","127.0.0.1","44003  >  41322 Len=1000","127.0.0.1"
"493","UDP","82","21.083675380","127.0.0.1","53561  >  43003 Len=40","127.0.0.1"
"494","UDP","54","21.083735283","127.0.0.1","43003  >  53561 Len=12","127.0.0.1"
"495","UDP","1042","21.083797854","127.0.0.1","47653  >  42003 Len=1000","127.0.0.1"
"496","UDP","1042","21.083844817","127.0.0.1","42003  >  47653 Len=1000","127.0.0.1"
"497","UDP","1042","21.083898953","127.0.0.1","41079  >  44003 Len=1000","127.0.0.1"
"498","UDP","1042","21.083938055","127.0.0.1","44003  >  41079 Len=1000","127.0.0.1"
"499","UDP","82","21.083994338","127.0.0.1","55360  >  43003 Len=40","127.0.0.1"
"500","UDP","54","21.084019273","127.0.0.1","43003  >  55360 Len=12","127.0.0.1"
"501","UDP","1042","21.084064717","127.0.0.1","47470  >  42003 Len=1000","127.0.0.1"
"502","UDP","1042","21.084093490","127.0.0.1","42003  >  47470 Len=1000","127.0.0.1"
"503","UDP","1042","21.084140182","127.0.0.1","53761  >  44003 Len=1000","127.0.0.1"
"504","UDP","1042","21.084172515","127.0.0.1","44003  >  53761 Len=1000","127.0.0.1"
"505","UDP","82","21.084223757","127.0.0.1","36717  >  43003 Len=40","127.0.0.1"
"506","UDP","54","21.084249049","127.0.0.1","43003  >  36717 Len=12","127.0.0.1"
"507","UDP","1042","21.084299234","127.0.0.1","37602  >  42003 Len=1000","127.0.0.1"
"508","UDP","1042","21.084318938","127.0.0.1","42003  >  37602 Len=1000","127.0.0.1"
"509","UDP","1042","21.084362988","127.0.0.1","52016  >  44003 Len=1000","127.0.0.1"
"510","UDP","1042","21.084385940","127.0.0.1","44003  >  52016 Len=1000","127.0.0.1"
"511","UDP","82","21.084434583","127.0.0.1","57304  >  43003 Len=40","127.0.0.1"
"512","UDP","54","21.084464875","127.0.0.1","43003  >  57304 Len=12","127.0.0.1"
"513","UDP","1042","21.084508885","127.0.0.1","44894  >  42003 Len=1000","127.0.0.1"
"514","UDP","1042","21.084528055","127.0.0.1","42003  >  44894 Len=1000","127.0.0.1"
"515","UDP","1042","21.084573571","127.0.0.1","46560  >  44003 Len=1000","127.0.0.1"
"516","UDP","1042","21.084596537","127.0.0.1","44003  >  46560 Len=1000","127.0.0.1"
"517","UDP","82","21.586311242","127.0.0.1","45421  >  43003 Len=40","127.0.0.1"
"518","UDP","54","21.586372701","127.0.0.1","43003  >  45421 Len=12","127.0.0.1"
"519","UDP","1042","21.586444097","127.0.0.1","55576  >  42003 Len=1000","127.0.0.1"
"520","UDP","1042","21.586537270","127.0.0.1","42003  >  55576 Len=1000","127.0.0.1"
"521","UDP","1042","21.586606104","127.0.0.1","57893  >  44003 Len=1000","127.0.0.1"
"522","UDP","1042","21.586651803","127.0.0.1","44003  >  57893 Len=1000","127.0.0.1"
"523","UDP","82","21.586715448","127.0.0.1","49274  >  43003 Len=40","127.0.0.1"
"524","UDP","54","21.586740335","127.0.0.1","43003  >  49274 Len=12","127.0.0.1"
"525","UDP","1042","21.586800177","127.0.0.1","59407  >  42003 Len=1000","127.0.0.1"
"526","UDP","1042","21.586837815","127.0.0.1","42003  >  59407 Len=1000","127.0.0.1"
"527","UDP","1042","21.586890697","127.0.0.1","60851  >  44003 Len=1000","127.0.0.1"
"528","UDP","1042","21.586928001","127.0.0.1","44003  >  60851 Len=1000","127.0.0.1"
"529","UDP","82","23.091949307","127.0.0.1","38302  >  43003 Len=40","127.0.0.1"
"530","UDP","54","23.092004599","127.0.0.1","43003  >  38302 Len=12","127.0.0.1"
"531","UDP","1042","23.092068484","127.0.0.1","55512  >  42003 Len=1000","127.0.0.1"
"532","UDP","1042","23.092118996","127.0.0.1","42003  >  55512 Len=1000","127.0.0.1"
"533","UDP","1042","23.092174213","127.0.0.1","40693  >  44003 Len=1000","127.0.0.1"
"534","UDP","1042","23.092213127","127.0.0.1","44003  >  40693 Len=1000","127.0.0.1"
"535","UDP","82","23.092267313","127.0.0.1","57604  >  43003 Len=40","127.0.0.1"
"536","UDP","54","23.092288949","127.0.0.1","43003  >  57604 Len=12","127.0.0.1"
"537","UDP","1042","23.092335553","127.0.0.1","49168  >  42003 Len=1000","127.0.0.1"
"538","UDP","1042","23.092358412","127.0.0.1","42003  >  49168 Len=1000","127.0.0.1"
"539","UDP","1042","23.092403616","127.0.0.1","45889  >  44003 Len=1000","127.0.0.1"
"540","UDP","1042","23.092427820","127.0.0.1","44003  >  45889 Len=1000","127.0.0.1"
"541","UDP","82","23.092481539","127.0.0.1","32896  >  43003 Len=40","127.0.0.1"
"542","UDP","54","23.092501233","127.0.0.1","43003  >  32896 Len=12","127.0.0.1"
"543","UDP","1042","23.092547290","127.0.0.1","46711  >  42003 Len=1000","127.0.0.1"
"544","UDP","1042","23.092567548","127.0.0.1","42003  >  46711 Len=1000","127.0.0.1"
"545","UDP","1042","23.092612582","127.0.0.1","58972  >  44003 Len=1000","127.0.0.1"
"546","UDP","1042","23.092635041","127.0.0.1","44003  >  58972 Len=1000","127.0.0.1"
"547","UDP","82","23.594258125","127.0.0.1","34386  >  43003 Len=40","127.0.0.1"
"548","UDP","54","23.594316900","127.0.0.1","43003  >  34386 Len=12","127.0.0.1"
"549","UDP","1042","23.594383676","127.0.0.1","48883  >  42003 Len=1000","127.0.0.1"
"550","UDP","1042","23.594450778","127.0.0.1","42003  >  48883 Len=1000","127.0.0.1"
"551","UDP","1042","23.594513679","127.0.0.1","34219  >  44003 Len=1000","127.0.0.1"
"552","UDP","1042","23.594563659","127.0.0.1","44003  >  34219 Len=1000","127.0.0.1"
"553","UDP","82","23.594625506","127.0.0.1","53722  >  43003 Len=40","127.0.0.1"
"554","UDP","54","23.594650930","127.0.0.1","43003  >  53722 Len=12","127.0.0.1"
"555","UDP","1042","23.594714105","127.0.0.1","45048  >  42003 Len=1000","127.0.0.1"
"556","UDP","1042","23.594740709","127.0.0.1","42003  >  45048 Len=1000","127.0.0.1"
"557","UDP","1042","23.594794918","127.0.0.1","32928  >  44003 Len=1000","127.0.0.1"
"558","UDP","1042","23.594821766","127.0.0.1","44003  >  32928 Len=1000","127.0.0.1"
"559","UDP","82","23.594876194","127.0.0.1","46296  >  43003 Len=40","127.0.0.1"
"560","UDP","54","23.594899378","127.0.0.1","43003  >  46296 Len=12","127.0.0.1"
"561","UDP","1042","23.594949301","127.0.0.1","46587  >  42003 Len=1000","127.0.0.1"
"562","UDP","1042","23.594971903","127.0.0.1","42003  >  46587 Len=1000","127.0.0.1"
"563","UDP","1042","23.595022629","127.0.0.1","55161  >  44003 Len=1000","127.0.0.1"
"564","UDP","1042","23.595048765","127.0.0.1","44003  >  55161 Len=1000","127.0.0.1"
"565","UDP","82","23.595103201","127.0.0.1","44742  >  43003 Len=40","127.0.0.1"
"566","UDP","54","23.595125530","127.0.0.1","43003  >  44742 Len=12","127.0.0.1"
"567","UDP","1042","23.595175790","127.0.0.1","51280  >  42003 Len=1000","127.0.0.1"
"568","UDP","1042","23.595197511","127.0.0.1","42003  >  51280 Len=1000","127.0.0.1"
"569","UDP","1042","23.595248769","127.0.0.1","55819  >  44003 Len=1000","127.0.0.1"
"570","UDP","1042","23.595273887","127.0.0.1","44003  >  55819 Len=1000","127.0.0.1"
"571","UDP","82","24.096755257","127.0.0.1","38754  >  43003 Len=40","127.0.0.1"
"572","UDP","54","24.096810145","127.0.0.1","43003  >  38754 Len=12","127.0.0.1"
"573","UDP","1042","24.096872121","127.0.0.1","53611  >  42003 Len=1000","127.0.0.1"
"574","UDP","1042","24.096927651","127.0.0.1","42003  >  53611 Len=1000","127.0.0.1"
"575","UDP","1042","24.096980286","127.0.0.1","48138  >  44003 Len=1000","127.0.0.1"
"576","UDP","1042","24.097025928","127.0.0.1","44003  >  48138 Len=1000","127.0.0.1"
"577","UDP","82","24.097079978","127.0.0.1","58087  >  43003 Len=40","127.0.0.1"
"578","UDP","54","24.097101803","127.0.0.1","43003  >  58087 Len=12","127.0.0.1"
"579","UDP","1042","24.097146947","127.0.0.1","45493  >  42003 Len=1000","127.0.0.1"
"580","UDP","1042","24.097170159","127.0.0.1","42003  >  45493 Len=1000","127.0.0.1"
"581","UDP","1042","24.097216368","127.0.0.1","43470  >  44003 Len=1000","127.0.0.1"
"582","UDP","1042","24.097240240","127.0.0.1","44003  >  43470 Len=1000","127.0.0.1"
"583","UDP","82","25.601909363","127.0.0.1","54529  >  43003 Len=40","127.0.0.1"
"584","UDP","54","25.601966092","127.0.0.1","43003  >  54529 Len=12","127.0.0.1"
"585","UDP","1042","25.602029298","127.0.0.1","51768  >  42003 Len=1000","127.0.0.1"
"586","UDP","1042","25.602079269","127.0.0.1","42003  >  51768 Len=1000","127.0.0.1"
"587","UDP","1042","25.602135151","127.0.0.1","54298  >  44003 Len=1000","127.0.0.1"
"588","UDP","1042","25.602171545","127.0.0.1","44003  >  54298 Len=1000","127.0.0.1"
"589","UDP","82","25.602226838","127.0.0.1","56158  >  43003 Len=40","127.0.0.1"
"590","UDP","54","25.602249522","127.0.0.1","43003  >  56158 Len=12","127.0.0.1"
"591","UDP","1042","25.602302800","127.0.0.1","56381  >  42003 Len=1000","127.0.0.1"
"592","UDP","1042","25.602324674","127.0.0.1","42003  >  56381 Len=1000","127.0.0.1"
"593","UDP","1042","25.602377209","127.0.0.1","48425  >  44003 Len=1000","127.0.0.1"
"594","UDP","1042","25.602401691","127.0.0.1","44003  >  48425 Len=1000","127.0.0.1"
"595","UDP","82","25.602451545","127.0.0.1","35712  >  43003 Len=40","127.0.0.1"
"596","UDP","54","25.602472201","127.0.0.1","43003  >  35712 Len=12","127.0.0.1"
"597","UDP","1042","25.602520934","127.0.0.1","55839  >  42003 Len=1000","127.0.0.1"
"598","UDP","1042","25.602548230","127.0.0.1","42003  >  55839 Len=1000","127.0.0.1"
"599","UDP","1042","25.602593841","127.0.0.1","60124  >  44003 Len=1000","127.0.0.1"
"600","UDP","1042","25.602624871","127.0.0.1","44003  >  60124 Len=1000","127.0.0.1"
"601","UDP","82","26.104153423","127.0.0.1","60998  >  43003 Len=40","127.0.0.1"
"602","UDP","54","26.104215470","127.0.0.1","43003  >  60998 Len=12","127.0.0.1"
"603","UDP","1042","26.104285208","127.0.0.1","37381  >  42003 Len=1000","127.0.0.1"
"604","UDP","1042","26.104341879","127.0.0.1","42003  >  37381 Len=1000","127.0.0.1"
"605","UDP","1042","26.104404518","127.0.0.1","54306  >  44003 Len=1000","127.0.0.1"
"606","UDP","1042","26.104447008","127.0.0.1","44003  >  54306 Len=1000","127.0.0.1"
"607","UDP","82","26.104509439","127.0.0.1","49738  >  43003 Len=40","127.0.0.1"
"608","UDP","54","26.104533341","127.0.0.1","43003  >  49738 Len=12","127.0.0.1"
