"No.","Protocol","Length","Time","Source","Info","Destination"
"300","TCP","78","5.021896501","127.0.0.1","43002  >  57056 [PSH, ACK] Seq=1 Ack=41 Win=43776 Len=12 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"301","TCP","66","5.021911167","127.0.0.1","57056  >  43002 [ACK] Seq=41 Ack=13 Win=43776 Len=0 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"302","TCP","74","5.021953049","127.0.0.1","37106  >  42002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772478 TSecr=0 WS=128","127.0.0.1"
"303","TCP","74","5.021962610","127.0.0.1","42002  >  37106 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772478 TSecr=2804772478 WS=128","127.0.0.1"
"304","TCP","66","5.021972990","127.0.0.1","37106  >  42002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"305","TCP","1066","5.021992123","127.0.0.1","37106  >  42002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"306","TCP","66","5.021998609","127.0.0.1","42002  >  37106 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"307","TCP","91","5.022181596","127.0.0.1","42002  >  37106 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=25 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"308","TCP","66","5.022201305","127.0.0.1","37106  >  42002 [ACK] Seq=1001 Ack=26 Win=43776 Len=0 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"309","TCP","74","5.022244162","127.0.0.1","54666  >  44002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772478 TSecr=0 WS=128","127.0.0.1"
"310","TCP","74","5.022253565","127.0.0.1","44002  >  54666 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772478 TSecr=2804772478 WS=128","127.0.0.1"
"311","TCP","66","5.022263872","127.0.0.1","54666  >  44002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"312","TCP","1066","5.022284501","127.0.0.1","54666  >  44002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"313","TCP","66","5.022290843","127.0.0.1","44002  >  54666 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"314","TCP","130","5.022482832","127.0.0.1","44002  >  54666 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=64 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"315","TCP","66","5.022499387","127.0.0.1","54666  >  44002 [ACK] Seq=1001 Ack=65 Win=43776 Len=0 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"316","TCP","74","5.022544045","127.0.0.1","57062  >  43002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772478 TSecr=0 WS=128","127.0.0.1"
"317","TCP","74","5.022554014","127.0.0.1","43002  >  57062 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772478 TSecr=2804772478 WS=128","127.0.0.1"
"318","TCP","66","5.022564397","127.0.0.1","57062  >  43002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"319","TCP","106","5.022583873","127.0.0.1","57062  >  43002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=40 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"320","TCP","66","5.022602430","127.0.0.1","43002  >  57062 [ACK] Seq=1 Ack=41 Win=43776 Len=0 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"321","TCP","78","5.022618388","127.0.0.1","43002  >  57062 [PSH, ACK] Seq=1 Ack=41 Win=43776 Len=12 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"322","TCP","66","5.022633026","127.0.0.1","57062  >  43002 [ACK] Seq=41 Ack=13 Win=43776 Len=0 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"323","TCP","74","5.022675450","127.0.0.1","37112  >  42002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772478 TSecr=0 WS=128","127.0.0.1"
"324","TCP","74","5.022685636","127.0.0.1","42002  >  37112 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772478 TSecr=2804772478 WS=128","127.0.0.1"
"325","TCP","66","5.022696217","127.0.0.1","37112  >  42002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"326","TCP","1066","5.022715365","127.0.0.1","37112  >  42002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"327","TCP","66","5.022721862","127.0.0.1","42002  >  37112 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"328","TCP","91","5.022960663","127.0.0.1","42002  >  37112 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=25 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"329","TCP","66","5.022979541","127.0.0.1","37112  >  42002 [ACK] Seq=1001 Ack=26 Win=43776 Len=0 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"330","TCP","74","5.023022144","127.0.0.1","54672  >  44002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772478 TSecr=0 WS=128","127.0.0.1"
"331","TCP","74","5.023031822","127.0.0.1","44002  >  54672 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772478 TSecr=2804772478 WS=128","127.0.0.1"
"332","TCP","66","5.023041991","127.0.0.1","54672  >  44002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"333","TCP","1066","5.023060500","127.0.0.1","54672  >  44002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"334","TCP","66","5.023066619","127.0.0.1","44002  >  54672 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"335","TCP","130","5.023307039","127.0.0.1","44002  >  54672 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=64 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"336","TCP","66","5.023322718","127.0.0.1","54672  >  44002 [ACK] Seq=1001 Ack=65 Win=43776 Len=0 TSval=2804772478 TSecr=2804772478","127.0.0.1"
"337","TCP","74","5.525012829","127.0.0.1","57068  >  43002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=0 WS=128","127.0.0.1"
"338","TCP","74","5.525025550","127.0.0.1","43002  >  57068 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=2804772629 WS=128","127.0.0.1"
"339","TCP","66","5.525051891","127.0.0.1","57068  >  43002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"340","TCP","106","5.525065586","127.0.0.1","57068  >  43002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=40 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"341","TCP","66","5.525069130","127.0.0.1","43002  >  57068 [ACK] Seq=1 Ack=41 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"342","TCP","78","5.525081609","127.0.0.1","43002  >  57068 [PSH, ACK] Seq=1 Ack=41 Win=43776 Len=12 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"343","TCP","66","5.525090432","127.0.0.1","57068  >  43002 [ACK] Seq=41 Ack=13 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"344","TCP","74","5.525110915","127.0.0.1","37118  >  42002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=0 WS=128","127.0.0.1"
"345","TCP","74","5.525115188","127.0.0.1","42002  >  37118 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=2804772629 WS=128","127.0.0.1"
"346","TCP","66","5.525119221","127.0.0.1","37118  >  42002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"347","TCP","1066","5.525128429","127.0.0.1","37118  >  42002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"348","TCP","66","5.525131145","127.0.0.1","42002  >  37118 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"349","TCP","91","5.525270741","127.0.0.1","42002  >  37118 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=25 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"350","TCP","66","5.525280365","127.0.0.1","37118  >  42002 [ACK] Seq=1001 Ack=26 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"351","TCP","74","5.525314203","127.0.0.1","54678  >  44002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=0 WS=128","127.0.0.1"
"352","TCP","74","5.525320287","127.0.0.1","44002  >  54678 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=2804772629 WS=128","127.0.0.1"
"353","TCP","66","5.525326340","127.0.0.1","54678  >  44002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"354","TCP","1066","5.525337085","127.0.0.1","54678  >  44002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"355","TCP","66","5.525339964","127.0.0.1","44002  >  54678 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"356","TCP","130","5.525439620","127.0.0.1","44002  >  54678 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=64 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"357","TCP","66","5.525448573","127.0.0.1","54678  >  44002 [ACK] Seq=1001 Ack=65 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"358","TCP","74","5.525487122","127.0.0.1","57074  >  43002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=0 WS=128","127.0.0.1"
"359","TCP","74","5.525491624","127.0.0.1","43002  >  57074 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=2804772629 WS=128","127.0.0.1"
"360","TCP","66","5.525496843","127.0.0.1","57074  >  43002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"361","TCP","106","5.525505954","127.0.0.1","57074  >  43002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=40 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"362","TCP","66","5.525509069","127.0.0.1","43002  >  57074 [ACK] Seq=1 Ack=41 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"363","TCP","78","5.525520426","127.0.0.1","43002  >  57074 [PSH, ACK] Seq=1 Ack=41 Win=43776 Len=12 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"364","TCP","66","5.525528739","127.0.0.1","57074  >  43002 [ACK] Seq=41 Ack=13 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"365","TCP","74","5.525545706","127.0.0.1","37124  >  42002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=0 WS=128","127.0.0.1"
"366","TCP","74","5.525550007","127.0.0.1","42002  >  37124 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=2804772629 WS=128","127.0.0.1"
"367","TCP","66","5.525553943","127.0.0.1","37124  >  42002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"368","TCP","1066","5.525561524","127.0.0.1","37124  >  42002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"369","TCP","66","5.525564085","127.0.0.1","42002  >  37124 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"370","TCP","91","5.525654999","127.0.0.1","42002  >  37124 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=25 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"371","TCP","66","5.525663939","127.0.0.1","37124  >  42002 [ACK] Seq=1001 Ack=26 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"372","TCP","74","5.525680889","127.0.0.1","54684  >  44002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=0 WS=128","127.0.0.1"
"373","TCP","74","5.525689682","127.0.0.1","44002  >  54684 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=2804772629 WS=128","127.0.0.1"
"374","TCP","66","5.525695643","127.0.0.1","54684  >  44002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"375","TCP","1066","5.525707427","127.0.0.1","54684  >  44002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"376","TCP","66","5.525709717","127.0.0.1","44002  >  54684 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"377","TCP","130","5.525805250","127.0.0.1","44002  >  54684 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=64 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"378","TCP","66","5.525812006","127.0.0.1","54684  >  44002 [ACK] Seq=1001 Ack=65 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"379","TCP","74","5.525828280","127.0.0.1","57080  >  43002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=0 WS=128","127.0.0.1"
"380","TCP","74","5.525832009","127.0.0.1","43002  >  57080 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=2804772629 WS=128","127.0.0.1"
"381","TCP","66","5.525836021","127.0.0.1","57080  >  43002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"382","TCP","106","5.525843437","127.0.0.1","57080  >  43002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=40 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"383","TCP","66","5.525852877","127.0.0.1","43002  >  57080 [ACK] Seq=1 Ack=41 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"384","TCP","78","5.525859874","127.0.0.1","43002  >  57080 [PSH, ACK] Seq=1 Ack=41 Win=43776 Len=12 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"385","TCP","66","5.525865176","127.0.0.1","57080  >  43002 [ACK] Seq=41 Ack=13 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"386","TCP","74","5.525880787","127.0.0.1","37130  >  42002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=0 WS=128","127.0.0.1"
"387","TCP","74","5.525884399","127.0.0.1","42002  >  37130 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=2804772629 WS=128","127.0.0.1"
"388","TCP","66","5.525887956","127.0.0.1","37130  >  42002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"389","TCP","1066","5.525895350","127.0.0.1","37130  >  42002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"390","TCP","66","5.525897781","127.0.0.1","42002  >  37130 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"391","TCP","91","5.525997326","127.0.0.1","42002  >  37130 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=25 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"392","TCP","66","5.526005208","127.0.0.1","37130  >  42002 [ACK] Seq=1001 Ack=26 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"393","TCP","74","5.526022071","127.0.0.1","54690  >  44002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=0 WS=128","127.0.0.1"
"394","TCP","74","5.526025635","127.0.0.1","44002  >  54690 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=2804772629 WS=128","127.0.0.1"
"395","TCP","66","5.526029411","127.0.0.1","54690  >  44002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"396","TCP","1066","5.526037391","127.0.0.1","54690  >  44002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"397","TCP","66","5.526039920","127.0.0.1","44002  >  54690 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"398","TCP","130","5.526130293","127.0.0.1","44002  >  54690 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=64 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"399","TCP","66","5.526144352","127.0.0.1","54690  >  44002 [ACK] Seq=1001 Ack=65 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"400","TCP","74","5.526162201","127.0.0.1","57086  >  43002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=0 WS=128","127.0.0.1"
"401","TCP","74","5.526166282","127.0.0.1","43002  >  57086 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=2804772629 WS=128","127.0.0.1"
"402","TCP","66","5.526170096","127.0.0.1","57086  >  43002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"403","TCP","106","5.526177229","127.0.0.1","57086  >  43002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=40 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"404","TCP","66","5.526184156","127.0.0.1","43002  >  57086 [ACK] Seq=1 Ack=41 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"405","TCP","78","5.526190067","127.0.0.1","43002  >  57086 [PSH, ACK] Seq=1 Ack=41 Win=43776 Len=12 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"406","TCP","66","5.526195333","127.0.0.1","57086  >  43002 [ACK] Seq=41 Ack=13 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"407","TCP","74","5.526211479","127.0.0.1","37136  >  42002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=0 WS=128","127.0.0.1"
"408","TCP","74","5.526215121","127.0.0.1","42002  >  37136 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=2804772629 WS=128","127.0.0.1"
"409","TCP","66","5.526219074","127.0.0.1","37136  >  42002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"410","TCP","1066","5.526226740","127.0.0.1","37136  >  42002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"411","TCP","66","5.526229241","127.0.0.1","42002  >  37136 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"412","TCP","91","5.526314689","127.0.0.1","42002  >  37136 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=25 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"413","TCP","66","5.526320966","127.0.0.1","37136  >  42002 [ACK] Seq=1001 Ack=26 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"414","TCP","74","5.526342087","127.0.0.1","54696  >  44002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=0 WS=128","127.0.0.1"
"415","TCP","74","5.526350273","127.0.0.1","44002  >  54696 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772629 TSecr=2804772629 WS=128","127.0.0.1"
"416","TCP","66","5.526356229","127.0.0.1","54696  >  44002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"417","TCP","1066","5.526364631","127.0.0.1","54696  >  44002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"418","TCP","66","5.526366929","127.0.0.1","44002  >  54696 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"419","TCP","130","5.526444175","127.0.0.1","44002  >  54696 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=64 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"420","TCP","66","5.526450303","127.0.0.1","54696  >  44002 [ACK] Seq=1001 Ack=65 Win=43776 Len=0 TSval=2804772629 TSecr=2804772629","127.0.0.1"
"421","TCP","74","6.027957447","127.0.0.1","57092  >  43002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772780 TSecr=0 WS=128","127.0.0.1"
"422","TCP","74","6.027967633","127.0.0.1","43002  >  57092 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772780 TSecr=2804772780 WS=128","127.0.0.1"
"423","TCP","66","6.027975300","127.0.0.1","57092  >  43002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772780 TSecr=2804772780","127.0.0.1"
"424","TCP","106","6.027986462","127.0.0.1","57092  >  43002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=40 TSval=2804772780 TSecr=2804772780","127.0.0.1"
"425","TCP","66","6.027995768","127.0.0.1","43002  >  57092 [ACK] Seq=1 Ack=41 Win=43776 Len=0 TSval=2804772780 TSecr=2804772780","127.0.0.1"
"426","TCP","78","6.028008566","127.0.0.1","43002  >  57092 [PSH, ACK] Seq=1 Ack=41 Win=43776 Len=12 TSval=2804772780 TSecr=2804772780","127.0.0.1"
"427","TCP","66","6.028014789","127.0.0.1","57092  >  43002 [ACK] Seq=41 Ack=13 Win=43776 Len=0 TSval=2804772780 TSecr=2804772780","127.0.0.1"
"428","TCP","74","6.028034598","127.0.0.1","37142  >  42002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772780 TSecr=0 WS=128","127.0.0.1"
"429","TCP","74","6.028038356","127.0.0.1","42002  >  37142 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772780 TSecr=2804772780 WS=128","127.0.0.1"
"430","TCP","66","6.028041805","127.0.0.1","37142  >  42002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772780 TSecr=2804772780","127.0.0.1"
"431","TCP","1066","6.028050025","127.0.0.1","37142  >  42002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804772780 TSecr=2804772780","127.0.0.1"
"432","TCP","66","6.028052976","127.0.0.1","42002  >  37142 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804772780 TSecr=2804772780","127.0.0.1"
"433","TCP","91","6.028162873","127.0.0.1","42002  >  37142 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=25 TSval=2804772780 TSecr=2804772780","127.0.0.1"
"434","TCP","66","6.028170576","127.0.0.1","37142  >  42002 [ACK] Seq=1001 Ack=26 Win=43776 Len=0 TSval=2804772780 TSecr=2804772780","127.0.0.1"
"435","TCP","74","6.028191642","127.0.0.1","54702  >  44002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772780 TSecr=0 WS=128","127.0.0.1"
"436","TCP","74","6.028195181","127.0.0.1","44002  >  54702 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772780 TSecr=2804772780 WS=128","127.0.0.1"
"437","TCP","66","6.028198958","127.0.0.1","54702  >  44002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772780 TSecr=2804772780","127.0.0.1"
"438","TCP","1066","6.028205968","127.0.0.1","54702  >  44002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804772780 TSecr=2804772780","127.0.0.1"
"439","TCP","66","6.028208313","127.0.0.1","44002  >  54702 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804772780 TSecr=2804772780","127.0.0.1"
"440","TCP","130","6.028299180","127.0.0.1","44002  >  54702 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=64 TSval=2804772780 TSecr=2804772780","127.0.0.1"
"441","TCP","66","6.028306673","127.0.0.1","54702  >  44002 [ACK] Seq=1001 Ack=65 Win=43776 Len=0 TSval=2804772780 TSecr=2804772780","127.0.0.1"
"442","TCP","74","6.028320611","127.0.0.1","57098  >  43002 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772780 TSecr=0 WS=128","127.0.0.1"
"443","TCP","74","6.028323616","127.0.0.1","43002  >  57098 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804772780 TSecr=2804772780 WS=128","127.0.0.1"
"444","TCP","66","6.028326743","127.0.0.1","57098  >  43002 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804772780 TSecr=2804772780","127.0.0.1"
"445","TCP","106","6.028332748","127.0.0.1","57098  >  43002 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=40 TSval=2804772780 TSecr=2804772780","127.0.0.1"
"446","TCP","66","6.028339151","127.0.0.1","43002  >  57098 [ACK] Seq=1 Ack=41 Win=43776 Len=0 TSval=2804772780 TSecr=2804772780","127.0.0.1"
"447","TCP","78","6.028345404","127.0.0.1","43002  >  57098 [PSH, ACK] Seq=1 Ack=41 Win=43776 Len=12 TSval=2804772780 TSecr=2804772780","127.0.0.1"
